"","date","JP_MORGAN_CHASE","EXXON_MOBIL","INTEL","PFIZER","BOEING","RF"
"1511",1978-12-26,-0.0101289134438305,-0.00257133897773598,-0.0100071821881733,0.00742034046268003,0,0.00039
"1512",1978-12-27,0.00679069767441853,0,-0.0201924937125169,-0.0185225303292894,-0.0134058482836559,0.00039
"1513",1978-12-28,0.00683729095444874,-0.0025150905432596,0.0102919762075178,-0.00750469043151958,-0.00508297418421833,0.00039
"1514",1978-12-29,0.00330366155822692,0.00252143217347456,0.0102115600723116,0,-0.0256022795958898,0.00039
"1515",1979-01-02,-0.00329278331656457,0.00257796780684094,-0.0101083381698588,0.00756143667296771,0.0105011298684035,0.00035
"1516",1979-01-03,0.0267963659722861,0.00507996237064923,0.0612449308643184,0.0338814700364198,0.0138706188429945,0.00035
"1517",1979-01-04,0.00983108410045586,0.0126045176588045,0.0288437190672406,-0.0145175064047823,0.0017155131402542,0.00035
"1518",1979-01-05,-0.022656872289583,0.00499137293566676,0.00933011142435225,0.00736568457539,0.0187663702040699,0.00035
"1519",1979-01-08,0,-0.00496658286835494,0.0092660326749574,-0.00365591397849463,0,0.00035
"1520",1979-01-09,0.0264420900117721,0.0025264974118806,0.00918096158492387,0.0110079861860566,0.0150727503884731,0.00035
"1521",1979-01-10,-0.00644022937803257,-0.0124777183600713,-0.0090974383528849,-0.0327711357813835,-0.013192869170714,0.00035
"1522",1979-01-11,0.0129639495649085,0,0.00918096158492387,0.0263767796049001,0.0351154296351661,0.00035
"1523",1979-01-12,0.0160413744740533,-0.00248972986430973,0.0181731124991837,0.00365591397849463,0.00807912914344877,0.00035
"1524",1979-01-15,0.0220861012854801,0.0024959440908523,0.0357188662306014,0.021855581744161,0,0.00035
"1525",1979-01-16,-0.00616189752680008,-0.00753143283953694,-0.00862691680597683,-0.0249528202977563,-0.0336658017082927,0.00035
"1526",1979-01-17,0.00620010191948372,0,0,-0.00731182795698937,0.0265450832855485,0.00035
"1527",1979-01-18,-0.00616189752680008,-0.00507996237064912,0.0174039762673051,0.0257798960138649,0.00807912914344877,0.00035
"1528",1979-01-19,0.0155427212502124,0.00252143217347456,0,-0.0107708553326293,-0.0144339928640933,0.00035
"1529",1979-01-22,0,0.00257796780684094,0,-0.0217762596071734,0.00651363062914823,0.00035
"1530",1979-01-23,0.00610521033704114,0.0101599247412982,0,0.00371017023134002,0.0048365781550157,0.00035
"1531",1979-01-24,-0.00606816292601831,-0.00254547712174824,-0.00855312966790123,-0.0444661883018048,-0.0225072538438592,0.00035
"1532",1979-01-25,-0.00309442167767826,0.0176148387899913,-0.00862691680597683,0.0154738878143132,0.0263267400893277,0.00035
"1533",1979-01-26,-0.015268456375839,0.014863294391094,-0.0173831581138754,0.00380952380952393,0.0112174289112337,0.00035
"1534",1979-01-29,-0.0155903901857216,-0.00241080038572794,-0.00885593220338987,-0.0113851992409868,-0.00475795888909691,0.00035
"1535",1979-01-30,0,0.00489366843885941,-0.0089136847505451,-0.0153550863723608,-0.0159267316627723,0.00035
"1536",1979-01-31,-0.0253569883167459,-0.00486983707088318,-0.0270462633451957,-0.0155945419103314,-0.0242767467248908,0.00035
"1537",1979-02-01,0.0227313088261409,0,0.0185320653499146,0.0118811881188119,0.0132725416427741,0.00038
"1538",1979-02-02,-0.0190137176593159,-0.00247704204929911,0,-0.00782778864970657,0.00327122153209114,0.00038
"1539",1979-02-05,-0.0259314983626869,-0.0239840106595604,-0.0090974383528849,-0.0395637544958811,-0.0228376463466645,0.00038
"1540",1979-02-06,0.016627294203162,0.0127831213155445,0.00918096158492387,0.00410727228799224,-0.0166978754558126,0.00038
"1541",1979-02-07,0.00652426490302971,0.00502420194840991,-0.0181948767057697,-0.0122714148219443,-0.0339485402557236,0.00038
"1542",1979-02-08,-0.00319659030367603,0.0050600499908553,0.0185320653499146,0.020706455542022,0.00702534459759896,0.00038
"1543",1979-02-09,0,0.0100084920538637,0.0272705508520685,0.00405727923627697,-0.0244318850818321,0.00038
"1544",1979-02-12,0.00320684126135751,0,0.0265466101694916,0,0.0107869169030232,0.00038
"1545",1979-02-13,0.0129639495649085,0.00738694372710369,0,0.00808176848110276,0.0124628725801879,0.00038
"1546",1979-02-14,0.00324333800841514,0,-0.00862691680597683,0,-0.0351446177433146,0.00038
"1547",1979-02-15,-0.0223678462210573,-0.0048885179444379,0,-0.0280594199481254,0.00181818181818194,0.00038
"1548",1979-02-16,-0.0130485298060594,0.00245626647495811,0.0260851462475278,0.024745269286754,-0.0127346764477116,0.00038
"1549",1979-02-20,0,0.00741050618538197,-0.00846047719526055,0.016216856060606,0.00369203200790924,0.00038
"1550",1979-02-21,0.0198315675088292,0.00243222400189835,-0.00855312966790123,-0.00803727431566681,-0.0238560632878273,0.00038
"1551",1979-02-22,-0.0227313088261411,-0.0146171144514143,-0.00862691680597683,-0.0239549084077031,0,0.00038
"1552",1979-02-23,-0.00663274577503181,-0.00252237102876696,0,-0.0204523580365736,-0.0187944436560871,0.00038
"1553",1979-02-26,-0.00329278331656457,0.00252874947317716,0,0.00417587816261356,0,0.00038
"1554",1979-02-27,0,-0.0148940003603386,-0.0173831581138754,-0.00831702544031321,-0.0479021709437418,0.00038
"1555",1979-02-28,-0.00679085986968886,-0.0100591355239895,0,0.0125801677355697,0.0080506329113923,0.00038
"1556",1979-03-01,0.013582186085189,0.0126862914151988,0.00885593220338987,0.0165651644336176,0.0259514122591122,0.00037
"1557",1979-03-02,0.0032816773017319,0.00255412308440772,-0.00877819312024863,0.0162952312485023,0.00778432364508697,0.00037
"1558",1979-03-05,0.00663274577503192,0.01249545068543,0.0176906779661017,0.0361942937986326,0.0366777860543448,0.00037
"1559",1979-03-06,0.0231067785901253,0.00988497483824591,0.00870198813365253,-0.00910228694959603,-0.026070385354348,0.00037
"1560",1979-03-07,0.00970445522717256,0.00972889600759341,0.0344870286669556,0,0.011467522052927,0.00037
"1561",1979-03-08,0.00961118392311056,0.00969390752599741,0.0249980049477296,0.0157308531404294,0.0397050662015381,0.00037
"1562",1979-03-09,-0.0053656425789701,0.00244384964505984,0,-0.0154872258647976,-0.025454101785905,0.00037
"1563",1979-03-12,0,0.0047596935221732,0.00813593631391485,0.0118268457917097,0.0149139280125195,0.00037
"1564",1979-03-13,0.0162707735143131,0.00953206239168125,0.0161212472246355,-0.0116886064457558,-0.0165296902225033,0.00037
"1565",1979-03-14,-0.0160102739726027,0.00469241773962792,-0.0238077142314269,0,-0.0205703893008888,0.00037
"1566",1979-03-15,0,0,0.00813593631391485,-0.0119416695372604,-0.00763578735052606,0.00037
"1567",1979-03-16,-0.00321935090924919,0.0141254200603749,0,-0.00801859384079018,0.00191960252935863,0.00037
"1568",1979-03-19,0.0163233240223464,-0.00466161190676784,-0.0241915242784053,0.0121836925960639,-0.0230232970005314,0.00037
"1569",1979-03-20,-0.022502791376793,0.0046834443065118,0.00825056388745993,-0.0199074074074074,-0.0078607801453503,0.00037
"1570",1979-03-21,0.0164308935945876,-0.00696433586071332,0.0164053454738124,0.0324752007557865,0.0336688592120125,0.00037
"1571",1979-03-22,-0.0193637621023514,-0.0116509247214525,0.0161212472246355,0.0275649090701131,0.00382446047789697,0.00037
"1572",1979-03-23,-0.0066114245416079,-0.0188841201716738,0,-0.0114648263579697,0.00763578735052572,0.00037
"1573",1979-03-26,0.00337208270476519,0.00723242927967349,-0.00794223826714791,-0.00394099763540157,-0.013265338544149,0.00037
"1574",1979-03-27,-0.00990536835588562,0.00955469338120341,0.0239983145637017,0.00780013565453319,0.0422308447778976,0.00037
"1575",1979-03-28,0,0,0,-0.0077397644419519,-0.0165755244539192,0.00037
"1576",1979-03-29,0,-0.0047608122060343,0.00781819882165924,-0.0272439520687316,0.00188498452741848,0.00037
"1577",1979-03-30,-0.00669941938365337,0.00236297619733739,-0.00775754876306078,0.0160371876815806,-0.0429908593468273,0.00037
"1578",1979-04-02,0.00332733812949626,-0.00235740570377185,-0.015617693818386,-0.00789202790804089,0.0117138223103261,4e-04
"1579",1979-04-03,0.003405933494667,0.0118725145524754,0.0158654759642789,0.0198293751441088,0.0424749813777245,4e-04
"1580",1979-04-04,0.0100044662795891,0,0,-0.00780013565453308,-0.00740947854047247,4e-04
"1581",1979-04-05,0.00654461837799603,0.0141254200603749,0,0.0118491511906118,0.00558685446009388,4e-04
"1582",1979-04-06,0,-0.00235888795282235,-0.00779949499672672,0.00382839770296139,-0.027825762173771,4e-04
"1583",1979-04-09,0.013179861172129,-0.00692450599560879,-0.0078796561604586,-0.0077397644419519,-0.00763578735052606,4e-04
"1584",1979-04-10,0.0193391726649901,0,-0.00794223826714791,0.0312005426181325,0.0192282875209706,4e-04
"1585",1979-04-11,-0.0126765356474392,0,-0.00798666973109619,-0.022692392019294,-0.0150829323879464,4e-04
"1586",1979-04-12,-0.0063765618267988,-0.00238095238095248,-0.0161405541075395,-0.0077397644419519,-0.00384052963956871,4e-04
"1587",1979-04-16,0.00320874165293561,-0.0163654960790999,-0.00818304911791823,-0.0116436807596653,-0.00769454123112656,4e-04
"1588",1979-04-17,0.00319847856154909,-0.00473714615829002,0.0165209132998299,0,-0.011623181337885,4e-04
"1589",1979-04-18,-0.00318828091339929,0.0047596935221732,0.0243883449792708,0.00789202790804078,0.00588815789473696,4e-04
"1590",1979-04-19,-0.00319847856154909,-0.00953206239168114,0.00794223826714813,-0.00783023150249662,-0.0438699761274077,4e-04
"1591",1979-04-20,-0.00329546440031214,-0.00239136774569848,0.00786080530839994,-0.0236760837241222,0.018349722103463,4e-04
"1592",1979-04-23,-0.00974506221178117,0.00724976613657624,-0.00779949499672672,0.0161668228678538,0.0210250554174782,4e-04
"1593",1979-04-24,0.00658993058606439,0.0167169723705596,-0.0078796561604586,0,0.0176480263157894,4e-04
"1594",1979-04-25,-0.00322974860335201,0.0070792418360357,0.035721071632149,-0.00391976020290508,0,4e-04
"1595",1979-04-26,0,-0.0047052154195012,0,-0.0120370370370371,-0.0202349974948685,4e-04
"1596",1979-04-27,0.00648042735791243,-0.00233525089707809,0,-0.0241330834114339,-0.00588904834958193,4e-04
"1597",1979-04-30,-0.00643870181849826,0,0,-0.00828331332533006,-0.00297026417098101,4e-04
"1598",1979-05-01,0.00324021367895622,0,0.0344707393138872,0.00835249969737317,0.00595822584671701,0.00037
"1599",1979-05-02,-0.00654678770949724,0.0164992007307605,0.0222206458706484,0.00828331332533017,0,0.00037
"1600",1979-05-03,0.003338898163606,0,0.0434925922070712,-0.00416716275747109,0.00886785897457121,0.00037
"1601",1979-05-04,0,-0.0116259477674812,-0.0208316015228848,-0.0123146819703491,-0.0146607848603617,0.00037
"1602",1979-05-07,-0.00656800070058672,-0.0163654960790999,-0.0372351263243685,-0.00835249969737317,-0.0446367645835067,0.00037
"1603",1979-05-08,-0.00987306064880122,-0.0090699017908723,-0.0110576159991534,0.0125732421875,0.0217932860651882,0.00037
"1604",1979-05-09,0.0132656695156697,-0.00489710254765929,0.00558171053570145,-0.00409885473176619,-0.0243802639206191,0.00037
"1605",1979-05-10,0.009840963008523,-0.00732321752885345,-0.0222206458706485,-0.00411572448856079,-0.0218789319166783,0.00037
"1606",1979-05-11,-0.00321935090924919,-0.00247875354107641,0,-0.00838701835419953,0.00319802758522103,0.00037
"1607",1979-05-14,0.0032297486033519,-0.0149094781682642,-0.0511281195589089,0.00845795538122096,-0.0159213549179889,0.00037
"1608",1979-05-15,-0.00643870181849826,-0.0050450450450451,0.02395015004683,-0.00838701835419953,-0.00325750583636475,0.00037
"1609",1979-05-16,0.00648042735791243,0.0025353132922854,0.0292327795407876,0.00416768815886259,0,0.00037
"1610",1979-05-17,0.0033063603932828,0.0302866088631986,0.0170487521764364,0.0084228515625,0.0261452148809849,0.00037
"1611",1979-05-18,-0.00329546440031214,0.0171819297527906,0.00558171053570145,-0.012468224185934,0.00955464727427158,0.00037
"1612",1979-05-21,-0.00321935090924919,0.00241309968399883,0.0111191899129262,-0.00845795538122085,0.0126014336540652,0.00037
"1613",1979-05-22,0,0.00240729065168788,0.0439525747158693,-0.00420323896649777,-0.00934644142896701,0.00037
"1614",1979-05-23,0,-0.0144090571216192,0,0.0127870887647423,-0.0440107624571948,0.00037
"1615",1979-05-24,0.00654678770949713,-0.0145616986714625,-0.00525855986021972,0.00686442755577343,0.00986896211415123,0.00037
"1616",1979-05-25,0.00320874165293561,0.00488637701636629,0.0158759648026483,0.0085220355490625,0.00325750583636464,0.00037
"1617",1979-05-29,-0.00648340248962653,-0.00486261643915864,-0.00522036941595039,-0.0042250120714632,0.0129877157854863,0.00037
"1618",1979-05-30,-0.00643870181849826,-0.0123631225715296,-0.0261719729255452,0,-0.0192317965703297,0.00037
"1619",1979-05-31,0,-0.00500715307582267,-0.0107604386552027,0.00424293853800473,0.00653630372024616,0.00037
"1620",1979-06-01,-0.00332778702163061,-0.00251617541337157,-0.0217376218729398,0.00832930951231292,0.00324692894637146,0.00038
"1621",1979-06-04,0,0.0151351351351352,0.00556846193406524,0,0.00647284103781232,0.00038
"1622",1979-06-05,0.013179861172129,0.00988048751627013,0.0276175863710917,0.00419011133724401,0.0224913803883739,0.00038
"1623",1979-06-06,0.00320874165293561,0.0221454098072529,0.0215037155262661,0.0207439198855508,0.0440282339786147,0.00038
"1624",1979-06-07,0.00319847856154909,-0.00240729065168788,0.0210510399516144,0.0040878299462741,0.0120489992636723,0.00038
"1625",1979-06-08,0.00327445066781573,-0.00723929905199672,0.0309337721102427,0.0081423752471792,0,0.00038
"1626",1979-06-11,0.000944773683758449,0.0072920886625385,-0.0100071821881733,0,0,0.00038
"1627",1979-06-12,0.00660717350266005,-0.00241309968399894,0.0151544463790545,0,0.032740260599246,0.00038
"1628",1979-06-13,0.00971784161623046,-0.0338075217416345,-0.0198989963155888,0.00796123226029755,-0.0086460868451389,0.00038
"1629",1979-06-14,0,0.00250357653791133,-0.0203030057522482,0.0120192307692308,0.00290716454551343,0.00038
"1630",1979-06-15,-0.00320810468552135,0.00499464859079568,0,0.00395882818685678,0,0.00038
"1631",1979-06-18,-0.00965528923519932,0.00496982605608798,-0.0207237603784195,-0.00788643533123035,0,0.00038
"1632",1979-06-19,-0.00658513640639713,0.00735900153067237,0.00528635849279668,0,-0.00869621231641349,0.00038
"1633",1979-06-20,0.00327134986225897,0.00245456139325562,0.0157924800913947,0,-0.00292416661251538,0.00038
"1634",1979-06-21,0.00334649047537328,0.00734565382148888,0.0207237603784194,-0.00397456279809227,0.0029327424400416,0.00038
"1635",1979-06-22,-0.00333532882921406,0.0072920886625385,0.0203030057522482,-0.00786683388439169,-0.00877249983754624,0.00038
"1636",1979-06-25,0.00334649047537328,-0.00482619936799777,0.00995743869902177,-0.0280395311422661,-0.0147502294480136,0.00038
"1637",1979-06-26,0.0064996151543657,0.00969920905259491,0,0.00413809411208343,-0.0119768447667841,0.00038
"1638",1979-06-27,0.0291443623077576,0.00240150952027007,0.0147810362449878,0.00412104085717635,0.00303050710485553,0.00038
"1639",1979-06-28,0.0125495376486129,0.0191090069020592,0.00970016270240959,0,-0.00604270175909771,0.00038
"1640",1979-06-29,0,0.0117541699317139,-0.0144258068476543,0,-0.0151985949743313,0.00038
"1641",1979-07-02,0,0,-0.0146369567586928,-0.0164165103189494,-0.00617326291240827,0.00036
"1642",1979-07-03,0,-0.0139411374197831,0.0148543796716236,-0.00417262756318548,0.00931741321002155,0.00036
"1643",1979-07-05,0,0.0164946140035906,0.0146369567586926,0,0.00923140043763682,0.00036
"1644",1979-07-06,0.00929549902152638,0.00695440997902641,0.0144258068476542,0.0125703340117322,0.0304898705874381,0.00036
"1645",1979-07-09,0.00920988851187587,0.0160600745450559,-0.0189558403049878,0.00827618822416643,0.0147938720494445,0.00036
"1646",1979-07-10,-0.0091258405379443,0.00679721637805475,-0.0193221070811744,-0.00410412757973722,-0.0233251263444343,0.00036
"1647",1979-07-11,0.00613992567458399,-0.0292021647109253,-0.0147810362449879,-0.00824208171435303,0.00895581796470735,0.00036
"1648",1979-07-12,0.0153364380921792,-0.0139088199580528,-0.0100071821881733,0.00415528908939811,-0.0295877440988889,0.00036
"1649",1979-07-13,0,0.00235083398634295,0.00506222996066286,0,-0.0152449352937191,0.00036
"1650",1979-07-16,0,0,0,0.0122960510759045,0.00619237649649107,0.00036
"1651",1979-07-17,-0.0120996441281139,0,-0.0301562349619838,0,-0.0369085065645515,0.00036
"1652",1979-07-18,0,-0.00469064105427741,0.00517680526611763,0,0.028737774464384,0.00036
"1653",1979-07-19,0,-0.011725763016158,0,-0.0039710348049522,-0.00621160880668081,0.00036
"1654",1979-07-20,-0.00608389369196294,0,0.0103167420814478,0.0121951219512195,-0.0062504340579207,0.00036
"1655",1979-07-23,0.00306056701030943,-0.0119216576781153,-0.0204065014168919,0.00810936051899902,0,0.00036
"1656",1979-07-24,0.00610245704191414,0.016891697787992,-0.0104241134515952,0,0.0188692431336921,0.00036
"1657",1979-07-25,0.00311252992817246,0.0355387310017514,0.0210510399516144,0.00792921167547678,0.0308663145620414,0.00036
"1658",1979-07-26,-0.00310287214575544,-0.00458315146224353,0,-0.011857256869228,0.00898263357508822,0.00036
"1659",1979-07-27,0,0.0114558210918658,0.00516659810777464,-0.00807661243798319,-0.0029675547348984,0.00036
"1660",1979-07-30,0.0122106943335993,-0.00222186094401988,0.00512367201951247,-0.0040711876235896,0.0178583239632251,0.00036
"1661",1979-07-31,0.0300402113064731,-0.00228112100803834,0.0153089475912835,0.0122634898388227,0.00877249983754647,0.00036
"1662",1979-08-01,0.00872627066748333,0.00228633641807297,0,0.0160378446982807,0.0202911620716308,0.00033
"1663",1979-08-02,0.0173015632114131,-0.00456224201607647,0.0100413846203202,-0.00397456279809227,-0.0142054422627691,0.00033
"1664",1979-08-03,-0.00283455169327163,-0.00229157573112171,0.00995743869902177,0.019838102838901,0,0.00033
"1665",1979-08-06,-0.0198982645122681,0.00459367822377765,0.00492177057944798,0,0.0432304342256948,0.00033
"1666",1979-08-07,0.0232025644939704,0.00451823625476333,0.0196063090692871,0.015539407490218,0.0248634047516729,0.00033
"1667",1979-08-08,0.0114128002386991,-0.00693654148376954,0.00962232009944586,0.0115587846763541,-0.00808673775008983,0.00033
"1668",1979-08-09,-0.0224942842392508,-0.00698499317871759,-0.0142883200583692,0.00750897812602025,0.0108702216317409,0.00033
"1669",1979-08-10,0.00286705900105622,-0.00703412650436885,0.00965334320256606,0.0375891121192482,0.0322599916362984,0.00033
"1670",1979-08-13,0.0115106831176648,0.0212518678399469,0.0478510553807618,0.00728711222152834,0.00261878580936403,0.00033
"1671",1979-08-14,-0.00290070658237251,0.00233024440470397,0.0137012258224378,-0.00361719718892117,-0.00783583704922297,0.00033
"1672",1979-08-15,-0.0085036550798151,-0.00459558823529405,0.0225171466777863,0,0.0157954446286761,0.00033
"1673",1979-08-16,-0.00857658742100498,-0.00928792569659442,-0.0132183988862795,0,-0.0207331042382589,0.00033
"1674",1979-08-17,-0.00865078160570665,0.00701754385964914,0.0044746554942785,0.0253085779483455,-0.00529301672710258,0.00033
"1675",1979-08-20,-0.00880281690140827,0.00696864111498252,-0.00889525728148455,-0.00708143651997961,0.0133029545788623,0.00033
"1676",1979-08-21,-0.00293458954359405,0.00464965397923867,-0.00896077870025769,0.00356597045338769,-0.005251323710742,0.00033
"1677",1979-08-22,0.00588645341181926,0.00688838661069857,0.00904180027154289,0,-0.015837137065609,0.00033
"1678",1979-08-23,-0.0175560175560175,0.00229823623730629,0,0,-0.00803117637470918,0.00033
"1679",1979-08-24,0.00297828983462645,0.00453260811603484,0.00448038935012884,-0.0105583756345178,-0.00540742400478,0.00033
"1680",1979-08-27,-0.00593889192779562,0.0249495700180487,0.0178701209867043,0.0106710445310898,0.00271841160656616,0.00033
"1681",1979-08-28,0.0149359327096927,0.00662937642428019,-0.0175563862404973,0.0128934010152284,0,0.00033
"1682",1979-08-29,0,0,0.0044746554942785,-0.0035080685576826,0.00811814750464324,0.00033
"1683",1979-08-30,0.00588645341181926,-0.00658571722576662,-0.00445472214734632,-0.00714142023737685,0.0134460523578879,0.00033
"1684",1979-08-31,-0.00585200585200574,-0.00662937642428008,0.0133954654924258,0,0.0185747166879242,0.00033
"1685",1979-09-04,0.00890713345209493,-0.0245046923879042,-0.0264227356460843,-0.0212744402796069,-0.0286565531535162,0.00043
"1686",1979-09-05,-0.0175802241670504,-0.00229823623730629,-0.036210532397377,-0.0182175758203085,0,0.00043
"1687",1979-09-06,0.00890833789169343,0.0114640809985538,0.0234837472087761,0.00738007380073813,-0.00803117637470918,0.00043
"1688",1979-09-07,0.00294322670590974,0.0316720512684709,0.0321111664275044,0,-0.00540742400478,0.00043
"1689",1979-09-10,0.00100393852807157,0.00657117921864581,0.0133357924156228,0.00743066457352182,0.0190138623973086,0.00043
"1690",1979-09-11,-0.0120351797562105,-0.00652828071607081,0.00876419281224194,-0.00737585705381272,-0.00266768854367794,0.00043
"1691",1979-09-12,0,-0.0065711792186457,-0.0130459522851234,-0.00366300366300365,0.0267482414139624,0.00043
"1692",1979-09-13,-0.0121037013899734,-0.00883675262260342,0.0176198444728812,-0.0110294117647058,0,0.00043
"1693",1979-09-14,0.00616552051221242,0.0177789363920751,0.00866428985987899,0.0224110462028677,0.0208267365209132,0.00043
"1694",1979-09-17,-0.00612773980674053,0.002202756006352,-0.00428808241886203,-0.00737585705381272,-0.00765597462107859,0.00043
"1695",1979-09-18,-0.00916923563354688,-0.00434471478225307,0.00430654925701712,-0.00732600732600741,-0.0257025944133443,0.00043
"1696",1979-09-19,-0.00311128839250097,0.00657117921864581,0.0300439768196952,0.00738007380073813,0.00791856853280448,0.00043
"1697",1979-09-20,-0.00624199743918041,0.0435558729025349,0.0750006650174235,0.00366300366300365,0.0549655651368715,0.00043
"1698",1979-09-21,-0.00314060235142533,-0.0167147255754851,0,0,0.00744702736062552,0.00043
"1699",1979-09-24,-0.0125212052669845,-0.0042248620706794,-0.00387256418187443,0,-0.0221623240491167,0.00043
"1700",1979-09-25,-0.0126799738219895,-0.00214635120295503,-0.0155753179650238,-0.00729927007299269,0.00755951552276213,0.00043
"1701",1979-09-26,0.0128428204490845,0.0107048171677255,-0.00394912816371851,0.0221638655462184,-0.00500186533652058,0.00043
"1702",1979-09-27,0.00319044502617793,0.00420687948527587,-0.015871809487618,0.0216832802384133,-0.00251350488119884,0.00043
"1703",1979-09-28,-0.00636059691755686,-0.00630852636766877,0,-0.0247435123717563,-0.0125991925379367,0.00043
"1704",1979-10-01,-0.00311858842839552,-0.0126971530602122,0,-0.00721947194719463,0.00255199154035957,0.00038
"1705",1979-10-02,0.00954968304931247,0.00216015271777348,0.0120990578180509,0.00363598587159775,0.00763648637245806,0.00038
"1706",1979-10-03,-0.00945934926200764,-0.00857185823850826,-0.00398056770780342,0.0144912534934272,0.0126170637412943,0.00038
"1707",1979-10-04,0,-0.00434826574982305,0.0119894278527559,0.0108152229364349,-0.00747040094827223,0.00038
"1708",1979-10-05,0.0127603523503745,0.0368677635588057,0.019770874864367,0.0105985666700315,-0.00251350488119884,0.00038
"1709",1979-10-08,-0.0125995773045033,0.00837496326770482,0.00774512836374885,0.00699161006791837,-0.0201587080606987,0.00038
"1710",1979-10-09,-0.0511237342553716,-0.0248676477730826,-0.0269241629937017,-0.0382860543542948,-0.0539768690858459,0.00038
"1711",1979-10-10,0,-0.010658962992479,-0.0395165156829596,-0.0362004950495048,0.00271841160656616,0.00038
"1712",1979-10-11,-0.00676730869338882,-0.00644414237527058,0.0205711583427475,0,-0.0135552093942842,0.00038
"1713",1979-10-12,0.0102201257861636,-0.0151507474030909,-0.0120990578180508,0,-0.0109931824048346,0.00038
"1714",1979-10-15,0,-0.00221238938053103,-0.0204033771106942,0,0,0.00038
"1715",1979-10-16,-0.00674448767833979,0,0.0125023275609821,0.0112359550561798,-0.00833653181853089,0.00038
"1716",1979-10-17,-0.0067902846696265,0.00881761460320729,-0.00412474056170031,0.0148148148148148,0.00560440921476335,0.00038
"1717",1979-10-18,-0.0170041195547375,0.0152831731752199,-0.0165277264812957,0.0110531803962459,-0.0250638913692767,0.00038
"1718",1979-10-19,-0.0311190370040125,-0.0128882847505413,-0.0210035005834307,-0.0109323432343233,-0.0514322711050752,0.00038
"1719",1979-10-22,-0.00717835450027615,-0.0152496557351965,-0.0128779472004165,-0.0109489051094892,-0.0240889643576554,0.00038
"1720",1979-10-23,-0.010752688172043,-0.0177128651336235,0.0130459522851234,0.0259356879283079,-0.00926273412711964,0.00038
"1721",1979-10-24,0.0472263868065967,0.00901613413476743,0.0171660296192786,0.00719350529236462,0.0186986690542192,0.00038
"1722",1979-10-25,-0.0347172512526844,-0.00444165752207759,-0.00421571532473131,-0.0107131925313745,0.00916082143158969,0.00038
"1723",1979-10-26,0.0252131998516871,0.00892294772202384,0.00846712564078289,0.0108292079207921,-0.00303147034686058,0.00038
"1724",1979-10-29,-0.00352622061482821,0.00889605660181036,0,0.00714212835424943,0.00912206430803364,0.00038
"1725",1979-10-30,0.0106160965429634,0.0220182540091785,0.0378223956866373,0.0213757471380813,0.0361417702974911,0.00038
"1726",1979-10-31,0,-0.00857719475277496,0,-0.0382860543542948,-0.00580012853470435,0.00038
"1727",1979-11-01,-0.00350152630633871,0.013027989821883,0.0040450251360189,0.0217615511551155,0.0116840931495339,0.00047
"1728",1979-11-02,-0.00702766014956302,0.010298402491711,0.00402872882664873,0.0211971333400627,-0.00289128142870831,0.00047
"1729",1979-11-05,0,-0.0108398388941375,0,-0.00345952357418211,0.0376796270485893,0.00047
"1730",1979-11-06,0.00353869884765445,-0.0021615643693762,-0.0120376898916736,-0.00347153342590745,0.00279437419912609,0.00047
"1731",1979-11-07,-0.0175406871609403,-0.0131486146095718,-0.0121973373472088,-0.00696725390663877,-0.0278504788003817,0.00047
"1732",1979-11-08,0.010675501564513,-0.00668742661697874,0.00411160444526182,0.00701613711536542,0.033811069760076,0.00047
"1733",1979-11-09,0.0071025314150428,0.013413506012951,0.0163921558366802,0.0244849208719022,0.0171415441176472,0.00047
"1734",1979-11-12,0.0104882459312841,0.0397586084487043,0.0322555732893992,0.0511998445545516,0.0140514164369947,0.00047
"1735",1979-11-13,0.00697924123120974,-0.0170218992342585,-0.00780568093967426,-0.0259704251386322,-0.0249361373492546,0.00047
"1736",1979-11-14,-0.0103074462413365,-0.00645033244021032,0.0275599457095461,0.0366258658316729,0.0142110794632386,0.00047
"1737",1979-11-15,0,0.0173791450259688,0.0114841313520455,0.00320366132723104,-0.00841017631333918,0.00047
"1738",1979-11-16,-0.0314239540312444,-0.00427056744551346,0.022731669568582,-0.0191605839416058,-0.0536758246751279,0.00047
"1739",1979-11-19,-0.00352243233222094,0.00216909046093172,0.0222264258015701,0.0195348837209302,-0.0119394385583048,0.00047
"1740",1979-11-20,0.00353488372093014,-0.0107235968321117,-0.0144915803108808,-0.00638686131386856,0.0513638719709733,0.00047
"1741",1979-11-21,0.00723025583982206,-0.0151658296454678,-0.007358204926594,0.016161616161616,0.0229867348668094,0.00047
"1742",1979-11-23,0,-0.00217105927496719,0.025926889246193,0.0242183264052052,0.00561755448124224,0.00047
"1743",1979-11-26,0.0250322105650653,0.00880433132621561,0.028878619910806,0.0218810658196575,0.0419037920086265,0.00047
"1744",1979-11-27,0.0034117435805352,-0.00657069769774787,-0.0210454397813694,-0.00915213261958203,-0.0402184849791577,0.00047
"1745",1979-11-28,0,0.0131778249015448,-0.00359251292847007,-0.00304984315092371,0.0167585215359731,0.00047
"1746",1979-11-29,-0.00340014316392279,0.00867095230976234,0,-0.00935232934184071,-0.0192219881869466,0.00047
"1747",1979-11-30,-0.0140061052253546,-0.00212440096833166,-0.0143874153174877,0,0.0139969362929144,0.00047
"1748",1979-12-03,0.0071025314150428,-0.0107931478364194,0,0,0.0110489054770579,0.00047
